Company;Var;Sales/Revenue;Cost of Goods Sold (COGS) incl. D&A;Short term Debt;Long Term Debt;Total Assets/Liabilities;Total Equity;Net Operating Cash Flow;Net Investing CashFlow;FreeCashFlow;Variation EPS année suivante(+ =>1 & - =>0)
AsiaAviation;Var 15;0.204373998741081;0.10662447184906;0.210817579416046;0.108001647268471;0.0699724793206273;0.00691825289688226;0.622892102942647;-4.7758290564548;0.911615087673384;0
AsiaAviation;Var 16;-0.2049018093195;0.0178859247071446;-0.0168939413842601;0.0175815779150996;0.0554204678146525;0.105058414112381;-0.0215341067164082;0.860623676750278;-13.3762376237624;0
AsiaAviation;Var 17;-0.0433039308446132;-0.0171489103193132;-0.154345774937237;0.0550027695930675;-0.071865862516946;-0.12222298233152;-1.11160301963987;-0.419523319111373;-0.301691511547077;1
AsiaAviation;Var 18;0.0845857428054957;0.0495569952533273;0.194133808883748;0.0365064804231597;0.0226072977003001;-0.038369481978844;1.17986115860748;-2.51048522222798;1.84965584762357;1
AsiaAviation;Var 20;-0.137671057683637;0.0394798979738147;-0.0302230927364563;0.0260774019837571;0.0248461341039831;0.0451016284289662;-0.835351365070474;-1.7148740356915;1.12063113475828;1
AsiaAviation;Var 21;0.00862591431041507;-0.0367206418044836;0.154519037730679;-0.03532782856413;0.0154122398285086;0.0041722885986949;-5.72986764471376;-3.87696759885325;-1.69052051920808;1
AsiaAviation;Var 22;0.0768401895680208;0.0201194178870654;0.100903220330591;-0.0119809084518625;0.00428570149231813;-0.0235606613227445;-0.497094950720924;0.839952085447618;8.02893707515285;0
AsiaAviation;Var 23;-0.243056714060845;-0.170564730722089;0.11627348618913;0.0683524909715759;0.0590108664124107;0.0256028928407636;2.84420039634879;-10.9029452529453;0.756500786091316;0
AsiaAviation;Var 24;-0.966615508365122;-0.57215409995148;0.0949363324462048;0.578917917917638;0.102842239648929;-0.258631623506624;-1.44377780581821;13.0687560222288;-12.4484583963877;0
AsiaAviation;Var 25;7.11438464487683;0.265492570570058;0.142258767451237;-0.023556627772546;0.0209644761390243;0.0034382532820975;0.760488323886045;-1.0313969618271;0.894967245438501;1
AsiaAviation;Var 26;0.657758700881052;0.0652646762359898;0.0432891564232128;-0.0327574959710212;-0.0446397481917669;-0.138070693470937;3.35017041320415;0.263907134680833;0.637256356474139;0
AsiaAviation;Var 27;-0.662850083546207;-0.374250795808629;-0.0292664988463922;0.0264001944429606;-0.00337352527828625;-0.029963717519571;-2.92020531204171;0.321066638835255;0.0836253887216084;1
AsiaAviation;Var 28;-0.171429401710305;-0.0429099802432118;0.072015811287757;-0.0393547861322336;-0.0554916800294895;-0.216882695257231;1.8402959870336;0.663407735350181;-0.117674218172864;0
AsiaAviation;Var 29;-0.835562017357591;-0.379620837636208;0.0622195450931929;-0.0541669983208459;-0.0580839137127732;-0.236236830324787;-3.18709794694162;0.475292290829375;1.91412381922833;1
AsiaAviation;Var 30;7.8853104277349;1.06253430203177;-0.000863242751221481;0.03125257637988;-0.0488663771066522;-0.372607235843026;0.854023816449881;1.55836017059796;-1.03826136731666;0
AsiaAviation;Var 32;0.447763706212349;0.105251525737872;-0.0565198628432416;0.0166066785136769;-0.052617703809496;-0.200000236794092;0.320648398897554;-1.24365511867384;-0.950979313449862;1
AsiaAviation;Var 33;0.688474471466606;0.253628664692765;0.105817114106403;-0.0556144992105375;-0.0822340833943191;-0.387661149527127;0.975072423521393;1.26739934371582;-4.76423896872286;1
AsiaAviation;Var 36;0.0875920803436472;0.12620139515333;0.0711702583829181;0.00892859984912099;0.0364873637811764;0.0617274968534608;0.65237397948332;0.262938326668717;0.1932853768177;0
AsiaAviation;Var 37;-0.0561600397709872;0.0451781437548086;-0.0126096694574044;-0.0173740156610846;-0.0325829346835661;-0.151342576958286;-0.648791150035027;-0.080818487701818;0.251319813507487;1
